Stock Code,Month,avg_close,total_volume
LSIP,2024-04,875.6666666666666,97240800
NASA,2024-04,12.933333333333334,4376800
DEWA,2024-05,58.77777777777778,693556200
HDIT,2024-05,7.555555555555555,28971300
PDPP,2024-05,498.0,39115500
SCNP,2024-05,149.88888888888889,525000
TRJA,2024-05,188.22222222222223,3469900
BIKA,2024-04,45.53333333333333,1738300
BMHS,2024-04,320.26666666666665,9545300
KETR,2024-04,208.53333333333333,8002800
MSKY,2024-04,65.4,123264300
ROTI,2024-04,1177.3333333333333,15229300
BIKA,2024-05,53.55555555555556,203000
BIPP,2024-05,22.22222222222222,463100
BJTM,2024-05,581.1111111111111,56366100
DEFI,2024-05,1455.0,0
DMAS,2024-05,162.55555555555554,205020400
LIVE,2024-05,185.11111111111111,254438400
STTP,2024-05,10475.0,3500
TOWR,2024-05,783.3333333333334,598259100
VIVA,2024-05,6.444444444444445,29364000
BINA,2024-04,4220.0,1733500
ERTX,2024-04,252.13333333333333,2014400
GOLD,2024-04,324.6666666666667,4113000
KPAS,2024-04,62.0,0
PPRI,2024-04,78.6,128600900
PTSP,2024-04,1257.3333333333333,1091000
SKLT,2024-04,139.66666666666666,452200
BBMD,2024-04,1928.0,4200
CHEM,2024-04,67.93333333333334,22312900
FOOD,2024-04,116.93333333333334,13243800
IATA,2024-04,50.0,3140900
IFSH,2024-04,843.6666666666666,624700
INAF,2024-04,191.93333333333334,2733200
PTDU,2024-04,17.333333333333332,5467800
SCMA,2024-04,128.66666666666666,723943400
HMSP,2024-05,777.7777777777778,307522900
ISSP,2024-05,279.77777777777777,15509900
MTPS,2024-05,12.0,8119000
BSDE,2024-04,922.3333333333334,276320300
CRAB,2024-04,294.53333333333336,78520400
SIMA,2024-04,50.0,0
TMPO,2024-04,70.93333333333334,718300
MBSS,2024-05,1116.6666666666667,414700
BJBR,2024-04,1114.6666666666667,108771400
DUTI,2024-04,4563.333333333333,7100
SGER,2024-04,2035.6666666666667,65171100
AHAP,2024-05,97.0,208463200
BATA,2024-04,96.73333333333333,4061800
DAYA,2024-04,348.0,559600
DYAN,2024-04,89.6,176577500
MAYA,2024-04,340.0,608921800
PSDN,2024-04,87.6,22880200
TOYS,2024-04,50.0,100800
BAUT,2024-05,18.11111111111111,60661700
BLUE,2024-05,332.22222222222223,993700
INCF,2024-05,12.88888888888889,8806300
UCID,2024-05,785.5555555555555,27423600
ACES,2024-04,940.6666666666666,806316100
ADMR,2024-04,1360.6666666666667,326158100
AMMN,2024-04,9043.333333333334,506904500
MLIA,2024-04,391.2,91076800
PCAR,2024-04,50.0,344600
BNGA,2024-05,1840.5555555555557,72670400
JAST,2024-05,50.0,73500
JSKY,2024-05,52.0,0
MTRA,2024-05,244.0,0
DIGI,2024-04,13.333333333333334,10667600
DUCK,2024-04,176.0,0
KIOS,2024-04,50.0,51900
AMOR,2024-05,972.7777777777778,565800
ARTI,2024-05,3.0,10263200
BACA,2024-05,130.22222222222223,16923200
BPTR,2024-05,80.77777777777777,33844900
CENT,2024-05,38.55555555555556,4737400
NETV,2024-05,61.333333333333336,48959300
PEVE,2024-05,213.33333333333334,22829800
INDS,2024-04,2160.6666666666665,235300
MYTX,2024-04,27.133333333333333,444600
SMKM,2024-04,48.86666666666667,11984600
ENZO,2024-05,30.444444444444443,1667100
FREN,2024-05,50.0,2253448200
HERO,2024-05,717.7777777777778,159600
MORA,2024-05,458.22222222222223,2211900
RIGS,2024-05,506.77777777777777,598700
VINS,2024-05,146.77777777777777,4092900
YELO,2024-05,12.0,11232800
ATAP,2024-04,50.0,204900
AYAM,2024-04,103.53333333333333,639304400
BIPI,2024-04,81.93333333333334,1912850600
NICK,2024-04,265.3333333333333,134700
PNBS,2024-04,50.06666666666667,143709100
POLL,2024-04,131.66666666666666,2333100
SMLE,2024-04,132.73333333333332,732589400
ASLI,2024-05,50.0,21527000
CARE,2024-05,169.0,9983100
MITI,2024-05,167.11111111111111,3350700
POLY,2024-05,12.555555555555555,3798400
TIFA,2024-05,382.44444444444446,11600
BUKK,2024-04,1029.6666666666667,501100
OPMS,2024-04,53.266666666666666,15835100
PRIM,2024-04,75.66666666666667,98058100
SMDM,2024-04,177.06666666666666,3021300
TAYS,2024-04,98.4,8819700
TKIM,2024-04,7680.0,66517300
TOTL,2024-04,482.26666666666665,78954000
ADMF,2024-05,11891.666666666666,675100
ALKA,2024-05,358.44444444444446,321200
BABP,2024-05,50.22222222222222,199669700
EURO,2024-05,257.77777777777777,9148300
SIMA,2024-05,50.0,0
SMDM,2024-05,172.0,770000
CAKK,2024-04,114.8,10022100
MENN,2024-04,9.4,52200200
PGAS,2024-04,1356.6666666666667,843284300
SEMA,2024-04,122.6,11480600
SSIA,2024-04,1071.0,407637900
BREN,2024-05,9738.888888888889,144170500
SMRU,2024-05,50.0,0
ASLC,2024-04,100.6,416170200
BAPA,2024-04,50.0,796700
HOKI,2024-04,151.4,130003800
LION,2024-04,484.3333333333333,155900
LPPF,2024-04,1679.0,81156900
PRAS,2024-04,97.0,0
TMAS,2024-04,155.93333333333334,106778900
APLN,2024-05,112.88888888888889,57486700
AREA,2024-05,127.66666666666667,334733000
FORU,2024-05,810.0,0
AMAR,2024-04,250.4,6559800
GOTO,2024-04,63.733333333333334,33195943200
BDKR,2024-05,523.8888888888889,221217200
BMTR,2024-05,238.0,861795100
CRAB,2024-05,301.3333333333333,44204900
FASW,2024-05,5500.0,0
INDX,2024-05,80.77777777777777,9875800
NASI,2024-05,118.77777777777777,669417800
SMAR,2024-05,3614.4444444444443,198900
SSIA,2024-05,1153.888888888889,245405500
ATIC,2024-04,379.8666666666667,1599800
ECII,2024-04,265.8666666666667,816300
JSPT,2024-04,1577.3333333333333,6000
KICI,2024-04,166.8,150056100
MINA,2024-04,19.066666666666666,22662400
DNET,2024-05,4645.555555555556,112600
PCAR,2024-05,50.0,25731400
PYFA,2024-05,100.44444444444444,1613972700
RMKE,2024-05,517.6666666666666,19368800
SMGA,2024-05,81.0,613154900
CFIN,2024-04,499.73333333333335,144026500
DSSA,2024-04,123016.66666666667,6700
ISSP,2024-04,297.2,87498000
LPPS,2024-04,59.666666666666664,5120900
UNTR,2024-04,25008.333333333332,79381200
WIDI,2024-04,12.733333333333333,63454500
ARGO,2024-05,963.3333333333334,110700
BINA,2024-05,4185.555555555556,537500
BPII,2024-05,6303.888888888889,2277200
HBAT,2024-05,37.77777777777778,2340200
HOPE,2024-05,34.22222222222222,7034400
IPTV,2024-05,50.0,319700
BBNI,2024-04,5305.0,1149870800
BEKS,2024-04,28.666666666666668,1414283100
GIAA,2024-04,62.46666666666667,473063300
MCAS,2024-04,1180.6666666666667,1675300
PJAA,2024-04,813.6666666666666,14229200
BLTZ,2024-05,1792.7777777777778,8200
HYGN,2024-05,140.88888888888889,97408900
ISAT,2024-05,10713.888888888889,37175100
JRPT,2024-05,685.0,3451600
MLBI,2024-05,6561.111111111111,1444900
MOLI,2024-05,256.8888888888889,4426800
TGKA,2024-05,6447.222222222223,7300
WEGE,2024-05,66.55555555555556,49424300
NANO,2024-05,14.0,4851800
AMRT,2024-04,2869.3333333333335,410397800
CASH,2024-04,88.53333333333333,5444700
GZCO,2024-04,84.46666666666667,397722400
KEEN,2024-04,726.6666666666666,71292100
PRDA,2024-04,3599.3333333333335,15747200
PTIS,2024-04,216.26666666666668,11138800
TFCO,2024-04,645.0,100
ADMG,2024-05,125.11111111111111,2464700
BTEK,2024-05,5.0,9734700
JSMR,2024-05,5138.888888888889,60817400
MAHA,2024-05,220.0,483472900
MBAP,2024-05,3303.3333333333335,900300
BBTN,2024-04,1395.0,925725300
BLUE,2024-04,357.3333333333333,1218800
DGNS,2024-04,326.53333333333336,77566300
ESIP,2024-04,21.0,19526900
MBMA,2024-04,554.6666666666666,1189772000
ARTA,2024-05,2654.4444444444443,281300
CNMA,2024-05,217.11111111111111,97562800
IATA,2024-05,50.0,1791800
PPRI,2024-05,90.77777777777777,57893700
RDTX,2024-05,14000.0,13200
TOYS,2024-05,36.44444444444444,124500
MAGP,2024-04,50.0,0
MTSM,2024-04,75.2,261000
PBID,2024-04,1553.0,2959600
TEBE,2024-04,767.0,6635800
TLKM,2024-04,3222.0,4009571900
BINO,2024-05,132.66666666666666,7588900
CPIN,2024-05,5217.777777777777,74085600
SEMA,2024-05,121.33333333333333,9335700
BOGA,2024-04,867.0,9870700
CPRI,2024-04,50.0,0
LMAX,2024-04,43.13333333333333,761582500
ABBA,2024-05,29.555555555555557,6368700
BCAP,2024-05,50.0,8985400
EPAC,2024-04,5.333333333333333,17685700
JIHD,2024-04,369.46666666666664,507300
SMRU,2024-04,50.0,0
AGAR,2024-05,96.44444444444444,660400
BBCA,2024-05,9605.555555555555,770441600
GRPM,2024-05,45.111111111111114,4245600
KOBX,2024-05,127.44444444444444,2607300
MEJA,2024-05,149.11111111111111,578303100
MSIN,2024-05,2900.0,2072800
PANI,2024-05,4902.777777777777,35592600
WOMF,2024-05,372.0,3224800
WSBP,2024-05,14.333333333333334,72160900
WSKT,2024-05,202.0,0
DSFI,2024-04,50.06666666666667,8002300
HEAL,2024-04,1162.0,176681500
MDKI,2024-04,196.86666666666667,10364200
NICL,2024-04,155.0,343866500
WEHA,2024-04,121.66666666666667,90942800
ZINC,2024-04,17.333333333333332,36335300
BCIP,2024-05,50.111111111111114,420527600
PPRE,2024-05,65.88888888888889,22151300
WIRG,2024-05,98.55555555555556,180294500
ASDM,2024-04,472.26666666666665,624300
ERAA,2024-04,416.6666666666667,408773400
HDIT,2024-04,17.333333333333332,12914900
INPS,2024-04,128.66666666666666,5375900
BSML,2024-05,141.88888888888889,590139800
INPP,2024-05,992.2222222222222,500
JECC,2024-05,4090.0,35700
JMAS,2024-05,54.44444444444444,81510800
KOKA,2024-05,86.44444444444444,220528100
FWCT,2024-04,132.13333333333333,961513200
HELI,2024-04,593.3333333333334,393660700
APII,2024-05,180.55555555555554,559200
ARTO,2024-05,2223.3333333333335,84915000
ASII,2024-05,4952.222222222223,1027958800
BMRI,2024-05,6269.444444444444,1622504200
CMNP,2024-05,1543.3333333333333,964400
CNTX,2024-05,142.0,0
KREN,2024-05,5.111111111111111,41283900
PTPW,2024-05,931.6666666666666,225000
LINK,2024-04,1026.0,172600
ADHI,2024-05,231.33333333333334,159667500
ERAA,2024-05,406.22222222222223,111227100
JPFA,2024-05,1303.888888888889,336583700
LINK,2024-05,923.8888888888889,232700
TBMS,2024-05,909.4444444444445,172100
BOBA,2024-04,157.2,908200
HAJJ,2024-04,127.33333333333333,18806400
HRUM,2024-04,1391.6666666666667,456975000
KDTN,2024-04,94.73333333333333,79369300
KPIG,2024-04,61.666666666666664,271653000
LFLO,2024-04,51.733333333333334,3785000
MPOW,2024-04,50.06666666666667,6189700
SMGA,2024-04,81.6,752796300
WSBP,2024-04,18.666666666666668,217562300
PGLI,2024-05,122.0,288000
SSMS,2024-05,1005.5555555555555,90747000
PGEO,2024-04,1196.6666666666667,457794900
SSTM,2024-04,498.0,300
SUGI,2024-04,50.0,0
SUPR,2024-04,39431.666666666664,400
TRIM,2024-04,257.8666666666667,72989600
BANK,2024-05,948.3333333333334,4174400
BHIT,2024-05,50.0,4735800
CMRY,2024-05,4978.333333333333,13375700
GRIA,2024-05,162.66666666666666,135141500
IMJS,2024-05,209.55555555555554,32015500
LCKM,2024-05,298.0,65700
SOFA,2024-05,15.666666666666666,1759900
BVIC,2024-04,80.53333333333333,106160400
ENRG,2024-04,213.73333333333332,590429600
NASI,2024-04,62.93333333333333,295048800
VINS,2024-04,135.33333333333334,15917300
BTPS,2024-05,1202.7777777777778,98698400
IFII,2024-05,168.66666666666666,349800
NRCA,2024-05,352.22222222222223,20578500
SOCI,2024-05,169.55555555555554,15499000
UDNG,2024-05,57.0,6632100
BPII,2024-04,10703.333333333334,476800
IRSX,2024-04,50.0,8573600
LMSH,2024-04,390.26666666666665,2500
RUNS,2024-04,58.0,540200
ALII,2024-05,358.22222222222223,58730400
BPFI,2024-05,374.22222222222223,155400
IIKP,2024-05,50.0,0
KIOS,2024-05,50.0,160300
TRST,2024-05,472.0,109900
CARS,2024-04,95.73333333333333,65884900
MAMI,2024-04,50.0,0
RBMS,2024-04,29.666666666666668,80975100
TRAM,2024-04,50.0,0
VICO,2024-04,93.06666666666666,11712000
ADCP,2024-04,50.0,7968100
BSSR,2024-04,3762.0,8938900
HITS,2024-04,371.8666666666667,1569000
RONY,2024-04,230.13333333333333,329600
DIVA,2024-05,105.55555555555556,2730800
LAJU,2024-05,50.0,5214800
LAPD,2024-05,8.333333333333334,12457300
SRIL,2024-05,146.0,0
HDTX,2024-04,120.0,0
INAI,2024-04,193.06666666666666,486400
SILO,2024-04,2462.6666666666665,53681600
BUDI,2024-05,266.0,1818800
DMND,2024-05,736.1111111111111,19500
MCAS,2024-05,1013.3333333333334,1170500
PANR,2024-05,390.8888888888889,6154100
PDES,2024-05,190.55555555555554,185900
SMDR,2024-05,260.6666666666667,123054500
TCID,2024-05,2666.6666666666665,109600
APIC,2024-04,1092.3333333333333,14036600
BRAM,2024-04,5605.0,22100
DEWI,2024-04,65.26666666666667,207662900
NIRO,2024-04,140.33333333333334,4284000
SRTG,2024-04,1475.0,185512300
MTSM,2024-05,78.66666666666667,29300
NIPS,2024-05,282.0,0
PMMP,2024-05,216.44444444444446,83386800
SMRA,2024-05,527.7777777777778,628210100
SOUL,2024-05,16.555555555555557,16905200
ESSA,2024-04,743.0,607929300
VRNA,2024-04,90.13333333333334,4466400
WIIM,2024-04,1150.6666666666667,89098800
HRTA,2024-05,390.8888888888889,66521100
KIJA,2024-05,120.22222222222223,904965900
OBMD,2024-05,258.22222222222223,2111300
RSCH,2024-05,228.0,100042700
SPMA,2024-05,296.6666666666667,5545200
STAR,2024-05,50.44444444444444,135500
BOSS,2024-04,50.0,0
DMND,2024-04,758.0,172700
NPGF,2024-04,50.0,42600
PGUN,2024-04,378.4,38300
ROCK,2024-04,354.0,0
SDRA,2024-04,538.0,1672800
TLDN,2024-04,446.26666666666665,734600
APEX,2024-05,151.44444444444446,12958600
CMPP,2024-05,64.0,464600
EXCL,2024-05,2487.777777777778,296251600
HUMI,2024-05,77.33333333333333,190391300
INPC,2024-05,64.77777777777777,12767000
KRYA,2024-05,50.22222222222222,9339300
ANJT,2024-04,711.3333333333334,12099000
CMPP,2024-04,67.0,5722700
INOV,2024-04,120.26666666666667,4524900
AWAN,2024-05,338.22222222222223,4030700
CAMP,2024-05,390.22222222222223,17054200
GLOB,2024-05,69.33333333333333,800
IKAI,2024-05,6.666666666666667,78797200
KMDS,2024-05,495.77777777777777,612200
PPRO,2024-05,10.666666666666666,276411800
ZONE,2024-05,1102.7777777777778,1568400
ABMM,2024-04,3946.6666666666665,55822300
ALTO,2024-04,17.466666666666665,18781100
CLPI,2024-04,1004.6666666666666,2239200
KOBX,2024-04,136.46666666666667,2304300
PURE,2024-04,51.0,0
RIMO,2024-04,50.0,0
CASA,2024-05,500.6666666666667,2752400
MMLP,2024-05,275.3333333333333,13781700
MTWI,2024-05,88.88888888888889,30173700
OMED,2024-05,198.33333333333334,11915300
TRIN,2024-05,116.77777777777777,3749300
ZYRX,2024-05,144.77777777777777,6015000
AGII,2024-04,1763.0,5758000
CNTB,2024-04,250.0,0
RELI,2024-04,474.53333333333336,34600
RICY,2024-04,78.46666666666667,63134100
SURE,2024-04,1986.6666666666667,882800
BUAH,2024-05,1170.0,4038600
LPGI,2024-05,3562.222222222222,528700
MKAP,2024-05,390.22222222222223,413255000
EKAD,2024-04,239.6,3028200
PRAY,2024-04,675.6666666666666,623700
TRAM,2024-05,50.0,0
TINS,2024-04,938.0,1623982400
WEGE,2024-04,75.86666666666666,69054100
ATAP,2024-05,50.0,2300
LCGP,2024-05,114.0,0
MPIX,2024-05,63.333333333333336,55870900
STAA,2024-05,761.6666666666666,43040700
ARTI,2024-04,2.933333333333333,48818900
BMTR,2024-04,235.86666666666667,1146145000
IOTF,2024-04,155.73333333333332,858413300
LPKR,2024-04,63.2,355741100
META,2024-04,238.0,0
MLBI,2024-04,6981.666666666667,1330700
FIRE,2024-05,96.66666666666667,201454900
PJAA,2024-05,650.0,5725000
SKBM,2024-05,278.22222222222223,1700
BGTG,2024-04,67.66666666666667,93147200
CEKA,2024-04,1868.6666666666667,285400
DEWA,2024-04,63.266666666666666,1887047700
IKAN,2024-04,50.0,89300
MTEL,2024-04,596.0,547274000
SDPC,2024-04,145.06666666666666,103863900
GDST,2024-05,99.33333333333333,768400
OMRE,2024-05,481.77777777777777,700
BBRM,2024-04,68.06666666666666,45359500
LRNA,2024-04,149.6,2658800
PALM,2024-04,432.26666666666665,44525100
RMKE,2024-04,478.53333333333336,25164900
SNLK,2024-04,531.9333333333333,57075800
HOKI,2024-05,140.66666666666666,88630700
PGAS,2024-05,1497.7777777777778,495200100
SPTO,2024-05,535.5555555555555,9407200
ELSA,2024-04,403.73333333333335,723752800
TIRA,2024-04,391.06666666666666,230600
WEHA,2024-05,107.55555555555556,24601400
KMTR,2024-04,237.73333333333332,187000
TRUS,2024-04,426.26666666666665,210100
AYLS,2024-05,50.0,19900
BIKE,2024-05,528.3333333333334,61167800
CGAS,2024-05,142.66666666666666,97209300
HDFA,2024-05,93.11111111111111,1510400
HITS,2024-05,369.1111111111111,1789000
INDF,2024-05,6172.222222222223,63263700
MKPI,2024-05,27716.666666666668,175100
PNSE,2024-05,450.0,300
RELI,2024-05,469.55555555555554,10900
SWAT,2024-05,50.0,6600
ASBI,2024-04,855.0,507600
IIKP,2024-04,50.0,0
MCOR,2024-04,70.33333333333333,49483800
DEAL,2024-05,6.0,0
PNGO,2024-05,1410.0,39400
MREI,2024-04,1335.3333333333333,181200
PSSI,2024-04,494.2,12845400
SIMP,2024-04,371.06666666666666,21904000
TCID,2024-04,2744.0,170900
APIC,2024-05,1101.111111111111,8395900
HAIS,2024-05,217.11111111111111,11399300
MDRN,2024-05,4.888888888888889,5199700
BBLD,2024-05,575.0,1174500
KOTA,2024-04,17.333333333333332,5218200
PWON,2024-04,407.2,722054400
RIGS,2024-04,512.6666666666666,1033700
TPMA,2024-04,682.0,77583100
WINE,2024-04,338.8,4102500
MTDL,2024-05,562.7777777777778,56888900
ZBRA,2024-05,458.0,460700
SOLA,2024-05,184.4,3731724100
NANO,2024-04,14.333333333333334,33081900
ARTA,2024-04,2678.0,336400
BJTM,2024-04,591.0,123904000
BYAN,2024-04,18970.0,786200
RGAS,2024-04,73.46666666666667,431032700
CBUT,2024-05,1180.0,44200
KBAG,2024-05,11.88888888888889,99691600
KLBF,2024-05,1447.2222222222222,340087600
MPPA,2024-05,50.0,57278000
PNBN,2024-05,1082.7777777777778,13923700
BNLI,2024-04,950.3333333333334,1597000
ESTA,2024-04,76.06666666666666,48501000
FILM,2024-04,4865.333333333333,76912100
JKON,2024-04,92.06666666666666,105531000
KBLM,2024-04,250.13333333333333,1627300
IPCM,2024-05,266.8888888888889,7363100
PALM,2024-05,395.55555555555554,7920200
ITIC,2024-04,267.46666666666664,4649000
MPRO,2024-04,1637.6666666666667,66700
YULE,2024-04,2349.3333333333335,2383100
GMFI,2024-05,56.44444444444444,6109800
IMPC,2024-05,362.6666666666667,56902900
INDR,2024-05,3113.3333333333335,320900
RSGK,2024-05,1056.6666666666667,80600
SNLK,2024-05,537.1111111111111,43660800
SMGR,2024-04,5181.666666666667,222270400
TOPS,2024-04,3.533333333333333,152234200
DIGI,2024-05,11.222222222222221,16256600
LUCY,2024-05,133.11111111111111,232000
MAPI,2024-05,1477.7777777777778,347998200
SGER,2024-05,1833.888888888889,48125900
KOIN,2024-04,70.0,37100
SIDO,2024-04,684.6666666666666,1120627300
APLI,2024-05,584.4444444444445,280000
HILL,2024-05,2811.1111111111113,81227200
LION,2024-05,521.6666666666666,48400
SKYB,2024-05,51.0,0
TEBE,2024-05,740.0,4520200
TOTO,2024-05,203.55555555555554,2950000
WIDI,2024-05,11.0,27105000
AMAG,2024-04,313.8666666666667,3442600
BDKR,2024-04,526.0,276488400
BINO,2024-04,129.26666666666668,6994300
JSKY,2024-04,52.0,0
MUTU,2024-04,80.46666666666667,45785400
NATO,2024-04,157.33333333333334,7370900
OCAP,2024-04,159.0,0
PLIN,2024-04,2686.6666666666665,12700
POOL,2024-04,50.0,0
RODA,2024-04,19.333333333333332,9458000
SPMA,2024-04,329.8666666666667,2937700
SPTO,2024-04,555.6666666666666,41688100
ZATA,2024-04,17.333333333333332,14870300
ADES,2024-05,10130.555555555555,368300
ATIC,2024-05,373.3333333333333,366300
BATA,2024-05,77.22222222222223,5269000
DSSA,2024-05,126194.44444444444,4000
EPAC,2024-05,7.444444444444445,6164200
GPSO,2024-05,227.77777777777777,88184100
KICI,2024-05,151.55555555555554,56023200
MYRXP,2024-05,50.0,0
TMPO,2024-05,65.55555555555556,1022300
CMNT,2024-04,1097.3333333333333,599082200
DSNG,2024-04,667.6666666666666,489706300
KDSI,2024-04,1663.6666666666667,45000
SICO,2024-04,98.2,11492500
UNTD,2024-04,147.93333333333334,302271400
DNAR,2024-05,94.44444444444444,36230800
MDIA,2024-05,9.444444444444445,2854100
MFIN,2024-05,3164.4444444444443,8736500
MPMX,2024-05,1018.3333333333334,32282300
AMOR,2024-04,974.0,410300
ANTM,2024-05,1526.111111111111,534709300
BELI,2024-05,464.44444444444446,45458200
BNLI,2024-05,914.4444444444445,1092900
DGNS,2024-05,298.0,62740700
INOV,2024-05,109.11111111111111,1387300
MPXL,2024-05,134.0,526170000
UNIT,2024-05,316.0,0
BIRD,2024-04,1642.3333333333333,46525900
DGIK,2024-04,89.13333333333334,146951700
KBLI,2024-04,323.46666666666664,11052700
MFMI,2024-04,479.06666666666666,63000
ASGR,2024-05,767.2222222222222,9500700
IPCC,2024-05,656.6666666666666,16554700
KOPI,2024-05,339.1111111111111,49300
PURA,2024-05,7.777777777777778,96593200
BRMS,2024-04,156.93333333333334,3396214100
INET,2024-04,52.06666666666667,2212508300
PMMP,2024-04,273.6,265632000
TAPG,2024-04,611.6666666666666,163043500
VICI,2024-04,646.0,2692800
ALMI,2024-05,71.66666666666667,248200
INTP,2024-05,6902.777777777777,46313200
NICK,2024-05,268.6666666666667,59700
TOSK,2024-05,66.22222222222223,2529838600
UANG,2024-05,552.7777777777778,109000
MEDC,2024-04,1484.3333333333333,941176600
MPPA,2024-04,50.0,9827100
MTLA,2024-04,383.73333333333335,467100
MYRXP,2024-04,50.0,0
RISE,2024-04,982.3333333333334,716300
BAYU,2024-05,1365.0,3816000
INET,2024-05,51.888888888888886,1066354500
DADA,2024-04,5.533333333333333,93595800
ESTI,2024-04,26.8,4449700
INRU,2024-04,407.2,362000
INTD,2024-04,139.06666666666666,3792800
PEHA,2024-04,501.8,6901000
BAJA,2024-05,95.55555555555556,4199300
HALO,2024-05,50.0,7886500
NCKL,2024-05,952.7777777777778,145681900
SCPI,2024-05,29000.0,0
BBKP,2024-04,69.53333333333333,865694100
BDMN,2024-04,2778.6666666666665,31986800
BTEL,2024-04,50.0,0
MAPI,2024-04,1733.6666666666667,454572700
NIKL,2024-04,410.8,25641600
POLY,2024-04,20.533333333333335,10975600
DOOH,2024-05,55.77777777777778,4101663400
FPNI,2024-05,173.77777777777777,9027500
NAYZ,2024-05,20.77777777777778,8380100
TDPM,2024-05,119.0,0
TECH,2024-05,50.0,0
TFAS,2024-05,131.11111111111111,2961700
TRIM,2024-05,256.8888888888889,19661700
ISAT,2024-04,10928.333333333334,78529300
KLIN,2024-04,14.933333333333334,6216500
